EOM_Item_ID,EOM_Item_Key,Portfolio_ID,Installation_ID,Facility_ID,Contract_ID,Reporting_Period,Requirement_ID,Requirement_Scope,Authority_Status,Required_Flag,Nominal_Due_Date,Effective_Due_Date,Nominal_Final_Call_Date,Effective_Final_Call_Date,Due_Date_Adjusted,Initial_Submitted_DateTime,Initial_Submission_On_Time,Acceptable_Evidence_DateTime,Final_Evidence_On_Time,Current_Submission_ID,Received_Flag,Days_Late,Last_Reconciled_DateTime,Exception_Flag,Correction_Due,Waived_Flag,Waiver_Reason,Final_Status,Status_Code,Action_Owner,Action_Required
2026-09|JBL_MCCHORD|OLYMPIC|REQ-006,JBL_MCCHORD|JBL_MCCHORD|OLYMPIC|2026-09|1038,PORTFOLIO 1,JBL_MCCHORD,JBL_MCCHORD|OLYMPIC,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBL_MCCHORD|OLYMPIC|REQ-020,JBL_MCCHORD|JBL_MCCHORD|OLYMPIC|2026-09|EOY-MFR,PORTFOLIO 1,JBL_MCCHORD,JBL_MCCHORD|OLYMPIC,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBL_MCCHORD|OLYMPIC|REQ-021,JBL_MCCHORD|JBL_MCCHORD|OLYMPIC|2026-09|EOY-INV,PORTFOLIO 1,JBL_MCCHORD,JBL_MCCHORD|OLYMPIC,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-001,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|1119,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-003,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|SF1080,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-004,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|SAIIT,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-005,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|GPC,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-006,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|1038,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-020,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|EOY-MFR,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBP_HICKAM|HALE_AINA|REQ-021,JBP_HICKAM|JBP_HICKAM|HALE_AINA|2026-09|EOY-INV,PORTFOLIO 1,JBP_HICKAM,JBP_HICKAM|HALE_AINA,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|AMIGO|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|AMIGO|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|AMIGO,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|CHAPMAN|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|CHAPMAN|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|CHAPMAN,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|DEFENDER|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|DEFENDER|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|DEFENDER,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|FLIGHT_KITCHEN_FK|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|FLIGHT_KITCHEN_FK,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|LIVE_OAK|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|LIVE_OAK|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|LIVE_OAK,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-001,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|1119,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-003,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|SF1080,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-004,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|SAIIT,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-005,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|GPC,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-006,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|1038,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-020,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|EOY-MFR,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JBSA_LACKLAND|SWT|REQ-021,JBSA_LACKLAND|JBSA_LACKLAND|SWT|2026-09|EOY-INV,PORTFOLIO 2,JBSA_LACKLAND,JBSA_LACKLAND|SWT,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-001,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|1119,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-003,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|SF1080,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-004,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|SAIIT,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-005,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|GPC,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-006,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|1038,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-020,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|EOY-MFR,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|CROSSBOW|REQ-021,JB_LANGLEY|JB_LANGLEY|CROSSBOW|2026-09|EOY-INV,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|CROSSBOW,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-001,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|1119,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-003,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|SF1080,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-004,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|SAIIT,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-004,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-005,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|GPC,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-005,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-006,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|1038,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-006,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-020,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|EOY-MFR,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-020,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|JB_LANGLEY|RAPTOR_FK|REQ-021,JB_LANGLEY|JB_LANGLEY|RAPTOR_FK|2026-09|EOY-INV,PORTFOLIO 4,JB_LANGLEY,JB_LANGLEY|RAPTOR_FK,,2026-09,REQ-021,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|KADENA_AB|JOHNSON|REQ-001,KADENA_AB|KADENA_AB|JOHNSON|2026-09|1119,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-09,REQ-001,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
2026-09|KADENA_AB|JOHNSON|REQ-003,KADENA_AB|KADENA_AB|JOHNSON|2026-09|SF1080,PORTFOLIO 1,KADENA_AB,KADENA_AB|JOHNSON,,2026-09,REQ-003,Facility,VERIFIED,True,2026-10-05,2026-10-05,2026-10-10,2026-10-13,True,,,,,,False,,,False,,False,,NOT_DUE,4,Facility,False
